Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	analysis_type	collection_date	env_biome	env_feature	env_material	flowcell_barcode	geo_loc_name	gssr_id	host	host_age	host_disease	host_sex	host_subject_id	instrument_name	isolation_source	lane	lat_lon	library_type	lsid	product_order	project	read_group_id	run_barcode	run_name	work_request	AssemblyName	Consent	Organism
RNA-Seq	183	PRJNA398089	SAMN07532505	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109010	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33LJ_MTX	2018-05-15	2146	779	ILLUMINA	2017-08-22	SRR5950277	SRS2444131	SRP115494	H4044C13_MTX		2016-03-15	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4044				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532506	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109011	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSMA267P_MTX	2018-05-15	2757	996	ILLUMINA	2017-08-22	SRR5950276	SRS2444132	SRP115494	P6035C11_MTX		2016-03-15	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	6035				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532416	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109012	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZMI_MTX	2018-05-15	917	330	ILLUMINA	2017-08-22	SRR5950275	SRS2444133	SRP115494	M2077C6_MTX		2015-11-12	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	32		female	2077				Missing										public	human gut metagenome
RNA-Seq	177	PRJNA398089	SAMN07532408	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109014	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J15U_MTX	2018-05-15	1801	646	ILLUMINA	2017-08-22	SRR5950273	SRS2444134	SRP115494	P6018C19_MTX		2015-11-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	17		female	6018				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532415	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109013	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSM9X1YV_MTX	2018-05-15	2116	778	ILLUMINA	2017-08-22	SRR5950274	SRS2444135	SRP115494	C3035C8_MTX		2015-11-12	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	62	Crohn''s disease	male	3035				Missing										public	human gut metagenome
RNA-Seq	91	PRJNA398089	SAMN07532407	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109015	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33OT_MTX	2017-08-22	942	313	ILLUMINA	2017-08-22	SRR5950272	SRS2444136	SRP115494	H4035C15_MTX		2015-11-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4035				Missing										public	human gut metagenome
RNA-Seq	91	PRJNA398089	SAMN07532410	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109016	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSMAIG7X_MTX	2017-08-22	1226	433	ILLUMINA	2017-08-22	SRR5950271	SRS2444137	SRP115494	C3027C24_MTX		2015-11-06	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	36	Crohn''s disease	female	3027				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532409	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109017	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZKC_MTX	2018-05-15	3209	1157	ILLUMINA	2017-08-22	SRR5950270	SRS2444138	SRP115494	M2079C8_MTX		2015-11-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	29		male	2079				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532412	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109018	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33OD_MTX	2018-05-15	1818	747	ILLUMINA	2017-08-22	SRR5950269	SRS2444139	SRP115494	H4040C9_MTX		2015-11-06	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	17	ulcerative colitis	female	4040				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532411	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109019	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33P6_MTX	2018-05-15	1474	534	ILLUMINA	2017-08-22	SRR5950268	SRS2444140	SRP115494	H4044C4_MTX		2015-11-06	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4044				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532413	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109021	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J4EF_MTX	2018-05-15	471	169	ILLUMINA	2017-08-22	SRR5950266	SRS2444141	SRP115494	P6037C1_MTX		2015-11-10	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	15	Crohn''s disease	male	6037				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532414	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109020	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33IA_MTX	2018-05-15	701	254	ILLUMINA	2017-08-22	SRR5950267	SRS2444142	SRP115494	H4044C5_MTX		2015-11-10	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4044				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532514	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109024	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM5LLDM_MTX	2018-05-15	1793	667	ILLUMINA	2017-08-22	SRR5950263	SRS2444143	SRP115494	M2008C3_MTX		2013-12-11	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	30	Crohn''s disease	female	2008				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532512	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109022	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM5LLDQ_MTX	2018-05-15	1900	784	ILLUMINA	2017-08-22	SRR5950265	SRS2444144	SRP115494	M2008C5_MTX		2014-03-05	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	30	Crohn''s disease	female	2008				Missing										public	human gut metagenome
RNA-Seq	179	PRJNA398089	SAMN07532511	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109023	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSMA267H_MTX	2018-05-15	902	386	ILLUMINA	2017-08-22	SRR5950264	SRS2444145	SRP115494	P6033C19_MTX		2014-02-05	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	15	Crohn''s disease	male	6033				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532513	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109025	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM5LLDU_MTX	2018-05-15	1380	583	ILLUMINA	2017-08-22	SRR5950262	SRS2444146	SRP115494	M2008C7_MTX		2014-01-08	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	30	Crohn''s disease	female	2008				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532507	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109027	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33QY_MTX	2018-05-15	585	248	ILLUMINA	2017-08-22	SRR5950260	SRS2444147	SRP115494	H4043C12_MTX		2016-03-22	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	14	Crohn''s disease	female	4043				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532508	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109026	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33PZ_MTX	2018-05-15	1645	594	ILLUMINA	2017-08-22	SRR5950261	SRS2444148	SRP115494	H4038C21_MTX		2016-03-22	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	15	Crohn''s disease	male	4038				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532510	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109028	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSMA267R_MTX	2018-05-15	2712	988	ILLUMINA	2017-08-22	SRR5950259	SRS2444149	SRP115494	P6035C12_MTX		2016-03-29	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	6035				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532509	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109029	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSM9X22S_MTX	2018-05-15	904	382	ILLUMINA	2017-08-22	SRR5950258	SRS2444150	SRP115494	C3037C16_MTX		2016-03-29	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	46	ulcerative colitis	female	3037				Missing										public	human gut metagenome
RNA-Seq	178	PRJNA398089	SAMN07532558	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109030	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSMB4MC5_MTX	2018-05-15	773	323	ILLUMINA	2017-08-22	SRR5950257	SRS2444151	SRP115494	P6038C19_MTX		2016-08-04	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	female	6038				Missing										public	human gut metagenome
RNA-Seq	177	PRJNA398089	SAMN07532515	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109032	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM5LLDI_MTX	2018-05-15	58	21	ILLUMINA	2017-08-22	SRR5950255	SRS2444152	SRP115494	M2008C1_MTX		2013-12-19	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	30	Crohn''s disease	female	2008				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532516	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109031	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM5LLDK_MTX	2018-05-15	332	118	ILLUMINA	2017-08-22	SRR5950256	SRS2444153	SRP115494	M2008C2_MTX		2016-04-01	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	30	Crohn''s disease	female	2008				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532399	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109036	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J14R_MTX	2018-05-15	1268	469	ILLUMINA	2017-08-22	SRR5950251	SRS2444154	SRP115494	P6010C23_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	10	Crohn''s disease	male	6010				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532406	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109035	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J14T_MTX	2018-05-15	2630	951	ILLUMINA	2017-08-22	SRR5950252	SRS2444155	SRP115494	P6010C24_MTX		2015-11-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	10	Crohn''s disease	male	6010				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532557	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109033	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSMB4LYH_MTX	2018-05-15	4886	1765	ILLUMINA	2017-08-22	SRR5950254	SRS2444156	SRP115494	M2103C14_MTX		2016-08-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	35	ulcerative colitis	female	2103				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532405	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109034	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZJZ_MTX	2018-05-15	2995	1071	ILLUMINA	2017-08-22	SRR5950253	SRS2444157	SRP115494	M2075C9_MTX		2015-11-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	61		male	2075				Missing										public	human gut metagenome
RNA-Seq	178	PRJNA398089	SAMN07532400	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109037	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J163_MTX	2018-05-15	48	20	ILLUMINA	2017-08-22	SRR5950250	SRS2444158	SRP115494	P6028C11_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	9	Crohn''s disease	male	6028				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532398	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109039	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSM7J15S_MTX	2018-05-15	1461	525	ILLUMINA	2017-08-22	SRR5950248	SRS2444159	SRP115494	P6018C18_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	17		female	6018				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532403	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109040	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33O3_MTX	2018-05-15	1254	456	ILLUMINA	2017-08-22	SRR5950247	SRS2444160	SRP115494	H4027C20_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	15	ulcerative colitis	male	4027				Missing										public	human gut metagenome
RNA-Seq	90	PRJNA398089	SAMN07532397	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109038	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33OR_MTX	2017-08-22	1006	384	ILLUMINA	2017-08-22	SRR5950249	SRS2444161	SRP115494	H4035C14_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4035				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532404	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109041	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZOU_MTX	2018-05-15	537	194	ILLUMINA	2017-08-22	SRR5950246	SRS2444162	SRP115494	M2069C15_MTX		2015-10-29	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	29	ulcerative colitis	female	2069				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532402	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109043	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZLV_MTX	2018-05-15	369	154	ILLUMINA	2017-08-22	SRR5950470	SRS2444163	SRP115494	M2064C16_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	74	ulcerative colitis	male	2064				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532478	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109046	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZGY_MTX	2018-05-15	2388	849	ILLUMINA	2017-08-22	SRR5950467	SRS2444164	SRP115494	M2075C14_MTX		2016-01-21	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	61		male	2075				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532401	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109042	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33NQ_MTX	2018-05-15	540	225	ILLUMINA	2017-08-22	SRR5950462	SRS2444165	SRP115494	H4039C10_MTX		2015-10-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	12	Crohn''s disease	female	4039				Missing										public	human gut metagenome
RNA-Seq	179	PRJNA398089	SAMN07532428	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109044	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSM9X213_MTX	2018-05-15	1370	582	ILLUMINA	2017-08-22	SRR5950469	SRS2444166	SRP115494	C3037C8_MTX		2015-11-18	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	46	ulcerative colitis	female	3037				Missing										public	human gut metagenome
RNA-Seq	179	PRJNA398089	SAMN07532479	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109047	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSM9X21T_MTX	2018-05-15	2074	804	ILLUMINA	2017-08-22	SRR5950466	SRS2444167	SRP115494	C3035C13_MTX		2016-01-26	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	62	Crohn''s disease	male	3035				Missing										public	human gut metagenome
RNA-Seq	184	PRJNA398089	SAMN07532477	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109045	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM9VZI2_MTX	2018-05-15	1464	524	ILLUMINA	2017-08-22	SRR5950468	SRS2444168	SRP115494	M2077C11_MTX		2016-01-21	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	32		female	2077				Missing										public	human gut metagenome
RNA-Seq	163	PRJNA398089	SAMN07532480	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109048	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	HSMA33ME_MTX	2018-05-15	1039	424	ILLUMINA	2017-08-22	SRR5950465	SRS2444169	SRP115494	H4035C21_MTX		2016-01-27	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	16	ulcerative colitis	male	4035				Missing										public	human gut metagenome
RNA-Seq	183	PRJNA398089	SAMN07532483	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109051	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSMA26BB_MTX	2018-05-15	2854	1022	ILLUMINA	2017-08-22	SRR5950461	SRS2444170	SRP115494	M2084C13_MTX		2016-02-02	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	23		female	2084				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532482	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109050	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSMA26EL_MTX	2018-05-15	929	336	ILLUMINA	2017-08-22	SRR5950463	SRS2444171	SRP115494	M2069C22_MTX		2016-02-02	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	29	ulcerative colitis	female	2069				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07532484	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109052	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	CSM9X21J_MTX	2018-05-15	2401	995	ILLUMINA	2017-08-22	SRR5950460	SRS2444172	SRP115494	C3034C15_MTX		2016-02-02	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	36	ulcerative colitis	female	3034				Missing										public	human gut metagenome
RNA-Seq	182	PRJNA398089	SAMN07532481	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109049	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSMA26AZ_MTX	2018-05-15	1866	689	ILLUMINA	2017-08-22	SRR5950464	SRS2444173	SRP115494	M2071C8_MTX		2016-02-02	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	26	ulcerative colitis	female	2071				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07532485	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109053	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	PSMA266Q_MTX	2018-05-15	837	301	ILLUMINA	2017-08-22	SRR5950459	SRS2444174	SRP115494	P6037C6_MTX		2016-02-03	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	15	Crohn''s disease	male	6037				Missing										public	human gut metagenome
RNA-Seq	184	PRJNA398089	SAMN07532486	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3109054	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSMA26DI_MTX	2018-05-15	2563	920	ILLUMINA	2017-08-22	SRR5950458	SRS2444175	SRP115494	M2097C4_MTX		2016-02-08	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	21		male	2097				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07549775	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3121660	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM6J2PS_MTX	2018-05-15	1706	623	ILLUMINA	2017-08-23	SRR5963948	SRS2456243	SRP115494	M2047C3_MTX		2015-01-20	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	57		male	2047				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07549776	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3121661	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM6J2Q1_MTX	2018-05-15	2068	873	ILLUMINA	2017-08-23	SRR5963947	SRS2456244	SRP115494	M2048C1_MTX		2014-11-07	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	28		male	2048				Missing										public	human gut metagenome
RNA-Seq	180	PRJNA398089	SAMN07549773	MIGS/MIMS/MIMARKS.human-gut	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3121662	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM6J2K6_MTX	2018-05-15	699	289	ILLUMINA	2017-08-23	SRR5963946	SRS2456245	SRP115494	M2042C5_MTX		2014-09-23	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	44		male	2042				Missing										public	human gut metagenome
RNA-Seq	181	PRJNA398089	SAMN07549774	MIMS.me	HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH	sra	ncbi		SRX3121663	0	Illumina HiSeq 2000	PAIRED	RANDOM	METATRANSCRIPTOMIC	MSM6J2M3_MTX	2018-05-15	884	375	ILLUMINA	2017-08-23	SRR5963945	SRS2456246	SRP115494	M2048C5_MTX		2015-01-15	ENVO:00009003	ENVO:2100002	ENVO:00002003		USA		Homo sapiens	28		male	2048				Missing										public	human gut metagenome
